Id,SalePrice
1619,133459.21857047017
1620,145402.97568124603
1621,138968.056417004
1622,152337.7020191159
1623,278905.0301168663
1624,214426.2222689632
1625,127781.11075584771
1626,173200.7417225305
1627,187820.10336674526
1628,281686.6862465587
1629,172519.99128144732
1630,330476.2142375021
1631,211818.73942026147
1632,249903.6124444151
1633,172578.37859282191
1634,179989.7315640183
1635,178322.17631580363
1636,161824.07719902555
1637,179848.60881607627
1638,212130.65312772582
1639,179787.02746766806
1640,252913.95420953206
1641,185020.85965803714
1642,220776.4112469832
1643,227160.6878496234
1644,221148.3925244637
1645,180354.41207073614
1646,155408.56000225033
1647,165026.5288901289
1648,143713.57770167722
1649,137385.76265772746
1650,123051.24498173788
1651,125724.07994731107
1652,93006.57630135056
1653,95603.53029911697
1654,155467.48189607088
1655,161137.35489147634
1656,151969.466130082
1657,153172.618578386
1658,153292.0217576534
1659,150030.54676522978
1660,146987.36508344326
1661,460460.98333346663
1662,370215.6378516748
1663,370431.6214463719
1664,439226.2807599071
1665,318183.7048316126
1666,331678.46094001
1667,345564.1514708639
1668,331824.8566708908
1669,300235.1838907318
1670,334693.9976367846
1671,263797.13295450027
1672,482781.72619772307
1673,293008.408661568
1674,252969.32515453486
1675,183640.63436451036
1676,187619.1760590202
1677,214074.22689582955
1678,471607.397441474
1679,372486.8438241698
1680,313661.87783980905
1681,249814.94039512842
1682,297540.8887050708
1683,186984.98961203417
1684,168487.2489547744
1685,172796.67886074862
1686,168233.22454781237
1687,167047.215661963
1688,188406.75510303458
1689,189467.85221901714
1690,186378.16751824252
1691,177135.70071025536
1692,266297.6022686218
1693,171160.5325603919
1694,184012.03419679115
1695,170539.29497759446
1696,271843.3386633346
1697,172824.88265283697
1698,332611.4557901865
1699,317650.2081502383
1700,238323.57561350253
1701,266744.5852338744
1702,249417.92311965273
1703,249423.82385705347
1704,286039.7589266723
1705,228438.8611545814
1706,455708.03863631515
1707,227862.15132509713
1708,218628.2122885185
1709,279214.06170840765
1710,215959.83200946532
1711,270418.58135601936
1712,239600.30500281122
1713,253177.92501184973
1714,225194.08140560027
1715,202411.95286893117
1716,173358.9280912006
1717,167799.03850502238
1718,132245.48206787556
1719,204473.70888849866
1720,252933.6093565726
1721,167836.7293784449
1722,126162.23945828142
1723,156115.86927538272
1724,205094.89727399944
1725,228625.63368401487
1726,183901.1011405637
1727,168719.329730465
1728,189806.3089829963
1729,167521.858295872
1730,152786.0758041772
1731,123657.17800115331
1732,133229.60083413214
1733,127541.3670501462
1734,129107.59804388971
1735,132122.2983954077
1736,116631.84095098407
1737,344694.6772762957
1738,215479.55643470946
1739,268862.1302115848
1740,180168.63555823884
1741,174293.95663604283
1742,172762.5831157803
1743,172873.64027342852
1744,294117.8055027355
1745,246028.26161409984
1746,264790.9677020343
1747,218498.5893624282
1748,206281.9743007753
1749,161812.76538929334
1750,151253.69483877937
1751,229130.89739510167
1752,120903.21003031728
1753,142615.73582241882
1754,210709.1777096088
1755,167702.8606227092
1756,122937.6216941667
1757,121794.11361035545
1758,146223.1399733761
1759,165597.57131501712
1760,160372.40546258463
1761,152303.72577513754
1762,169089.87082514123
1763,166271.64144259685
1764,117935.24607468209
1765,166834.30708157818
1766,169772.2135177352
1767,199569.14420733709
1768,139874.83005523388
1769,166885.035920353
1770,139431.7164757724
1771,139706.97798741842
1772,140090.9190202294
1773,140402.12445117367
1774,133381.6736947615
1775,133560.13259670627
1776,122116.93490092362
1777,116792.18995943721
1778,129585.98583557559
1779,113406.97578297359
1780,180442.93269316305
1781,132572.34728917922
1782,101964.6497775462
1783,125723.17920338736
1784,95452.69839321512
1785,112523.52696940713
1786,147877.19581367253
1787,160977.4113392533
1788,61244.54661513056
1789,86091.91143585715
1790,84039.62605636548
1791,161437.18571431865
1792,156562.24475622404
1793,133880.47032604835
1794,139169.54463911155
1795,139000.05969252548
1796,120938.78149362063
1797,112460.104361139
1798,126776.46914096906
1799,113875.8545942921
1800,123494.4504166414
1801,126985.14440919725
1802,155024.24301750786
1803,154643.5237255883
1804,140395.87100922503
1805,133718.0692398859
1806,113789.20342528229
1807,141986.10698487278
1808,118340.65630666637
1809,123175.27193320863
1810,141541.3089655867
1811,111378.41151423212
1812,116975.93304341416
1813,119765.25421533544
1814,101798.97772899446
1815,60781.69980127438
1816,102214.4724153367
1817,118237.14793660688
1818,129174.77789940499
1819,119604.32150472263
1820,76707.29855230507
1821,123134.07949080713
1822,142416.0885152489
1823,53280.38975771638
1824,129032.52337315962
1825,131666.4147197238
1826,103794.0834135045
1827,107228.13144524721
1828,136310.06147398954
1829,112628.87986056074
1830,140911.45494260828
1831,167603.6826708177
1832,105539.09687096233
1833,140118.50332990225
1834,125147.6361312118
1835,154878.48078161775
1836,126776.875061746
1837,99756.81462724731
1838,139490.25833916548
1839,92333.84326731808
1840,159384.52469085576
1841,146402.25213119143
1842,88184.84324947535
1843,140625.08051028862
1844,128725.47168464815
1845,139978.94718537264
1846,152500.4202403193
1847,146689.38029720125
1848,65057.54444388442
1849,119974.4753899792
1850,131105.0674413858
1851,146220.437842521
1852,128099.8140692428
1853,134750.41807746742
1854,181372.14586597175
1855,151779.11747591643
1856,219085.24151035873
1857,157199.1709681558
1858,137854.5001815363
1859,121872.47407576346
1860,150283.6159515028
1861,121678.5542273154
1862,271972.8368877777
1863,266922.2012810952
1864,266922.2012810952
1865,316854.0696463576
1866,327305.92825575045
1867,238665.15007230596
1868,288241.2078920577
1869,197330.98242646005
1870,238123.2729172393
1871,256798.00924975605
1872,170669.9999555509
1873,225267.93335341624
1874,138302.26352247284
1875,204743.9287775605
1876,191914.96571986796
1877,202687.18988979276
1878,207704.2444847503
1879,132969.88740076398
1880,138498.00440956146
1881,238521.10746332392
1882,257057.45846072474
1883,199790.88009923004
1884,220912.81775714734
1885,244056.58282012306
1886,297271.05485140765
1887,203674.49881789015
1888,280961.8956523594
1889,164901.44893912008
1890,131047.15983315156
1891,137555.83505927838
1892,110830.49563992128
1893,135110.8299610114
1894,125323.61884944871
1895,147824.55490525573
1896,124910.06646194261
1897,116735.46603309322
1898,105985.72505642507
1899,128398.68019850364
1900,154471.53176536597
1901,159076.0746531401
1902,139270.37815455603
1903,226356.86060613795
1904,135868.31310602807
1905,171642.77189870793
1906,154140.22688132222
1907,200105.8706342334
1908,109083.86657240878
1909,129454.84781752113
1910,122449.15214603883
1911,194519.66726839988
1912,255382.743830779
1913,130477.31463288212
1914,59237.48432578307
1915,314942.11439327244
1916,67907.1786873848
1917,257406.56750278085
1918,136952.79161979613
1919,160307.95710432364
1920,154920.3617410366
1921,400301.3701505284
1922,318953.39320477756
1923,203574.57696339747
1924,236395.5866326705
1925,225175.33655846625
1926,373631.7288971748
1927,141023.99750368987
1928,162025.08809748825
1929,126628.49416382212
1930,126752.10141494761
1931,138528.3610681423
1932,137884.69945174095
1933,169695.5316677827
1934,183278.65794041072
1935,176192.7723709451
1936,189441.77798419824
1937,185944.58570645988
1938,165355.32531595044
1939,247973.40079496484
1940,198450.93524578473
1941,177629.89829880162
1942,193748.59807445572
1943,195620.51104803657
1944,314191.1082468527
1945,361637.63726825826
1946,154220.1854772105
1947,308256.0523336731
1948,162884.89371175336
1949,253938.76345117824
1950,185237.49747598488
1951,260286.78469298108
1952,252886.63993564312
1953,167267.06745802864
1954,204301.6587635565
1955,134045.6517024554
1956,275275.27480650204
1957,162844.47460849344
1958,313795.5073879413
1959,139873.06483963496
1960,113415.25666467618
1961,119314.91660720279
1962,96091.64095519866
1963,104541.15277355324
1964,111408.7444093248
1965,152586.51024134213
1966,158565.08540281342
1967,290016.62997756345
1968,381766.3759564868
1969,369378.1895514917
1970,424457.81085833715
1971,420242.9587056721
1972,358751.81913816
1973,262887.65435996844
1974,318695.4322682565
1975,448062.25811366894
1976,275848.51684002444
1977,345883.8277451868
1978,334990.74412170454
1979,322952.9224190078
1980,193826.72068978212
1981,341068.4637835981
1982,230491.30482261578
1983,214005.75196017543
1984,168105.46822517845
1985,204721.31888104219
1986,216010.30968871922
1987,181023.60550076896
1988,177879.20597342766
1989,185456.87689203926
1990,217332.7210831536
1991,218756.94783641622
1992,216139.59040444414
1993,175339.0681334342
1994,246546.2748887888
1995,184481.16761609953
1996,254329.33635690165
1997,328407.05663130846
1998,343516.32779049326
1999,253405.23031459402
2000,299855.2586167941
2001,270719.4215387144
2002,236772.11787681322
2003,253061.9123373981
2004,259183.68092322783
2005,220165.06141254285
2006,222621.79791458446
2007,241139.7407829596
2008,213596.90347289745
2009,189497.7546899559
2010,191245.0978499481
2011,138024.68965191784
2012,183641.8179200314
2013,179325.4221527079
2014,186183.5927908886
2015,195953.39587088462
2016,191987.25574020052
2017,202628.6342071743
2018,124858.94923823969
2019,131935.98416019932
2020,121289.15880552054
2021,118094.24884014281
2022,179430.27305681433
2023,149746.58829013156
2024,213362.50364427792
2025,331705.06937698426
2026,183415.42477847432
2027,144267.67503029457
2028,151485.3805709418
2029,171513.23476873458
2030,274379.4877358344
2031,234685.6730969301
2032,249751.35329476706
2033,253267.32425878866
2034,165018.19319082706
2035,196855.60423972362
2036,183416.13668459503
2037,181846.0546204337
2038,295416.86899873236
2039,203798.12558185472
2040,406575.78117088525
2041,259640.67325270074
2042,207087.4210695345
2043,169774.11513677888
2044,168747.71069441462
2045,223697.97731884752
2046,135867.52523562728
2047,151394.75703322815
2048,132979.8104797173
2049,136073.61797383387
2050,167182.3621960556
2051,105194.84126286188
2052,140362.80935959483
2053,143798.9018764203
2054,82140.39601043108
2055,159252.43011493396
2056,132788.35194926654
2057,128033.24866014459
2058,210161.36646305825
2059,130278.56415416299
2060,158036.08407490168
2061,179192.30885434555
2062,138092.65690263652
2063,111676.22785520027
2064,135941.62176659345
2065,116690.92665848692
2066,172036.8887079317
2067,118027.63787396191
2068,138954.5480249685
2069,81268.1855575116
2070,108494.06114169944
2071,90000.54118628068
2072,137729.6286470875
2073,137194.52932768443
2074,183749.66175478845
2075,142947.64641420214
2076,121339.02305110527
2077,148504.9515490423
2078,128876.0928881656
2079,134581.21487576253
2080,114137.68974263308
2081,124488.33582480407
2082,131375.31560809145
2083,143333.83494663474
2084,113322.14899322175
2085,133594.38564894453
2086,100275.92983386214
2087,120148.40780721114
2088,105847.83368444249
2089,89424.18511128271
2090,130159.94424165183
2091,119376.90394619144
2092,126601.28183320934
2093,129549.36946381537
2094,136349.68287262425
2095,148778.155556898
2096,83841.0890487812
2097,95282.2422971637
2098,144872.2437706317
2099,60875.09589318962
2100,100786.25796102204
2101,115629.99494162331
2102,144841.60763022339
2103,98860.95584125757
2104,133663.67754254994
2105,124584.892570892
2106,75892.06895976124
2107,229705.80822222028
2108,120310.48651864404
2109,117291.79381923862
2110,121365.65248864933
2111,149812.9531188388
2112,136665.74658400938
2113,115899.38645672251
2114,108218.56761784019
2115,146350.6464075354
2116,115112.82418897875
2117,139065.74573669097
2118,120621.9556530314
2119,105938.78520834271
2120,112743.6029650641
2121,111819.33209150481
2122,97798.29830595764
2123,90271.36774903892
2124,184414.65822917141
2125,131657.34068327452
2126,160585.44267739245
2127,143870.0011286471
2128,120636.9365491855
2129,99598.61381981407
2130,143313.3540504839
2131,151105.19169474713
2132,119072.98772628182
2133,113085.97526094202
2134,116855.46181112259
2135,101844.44129413836
2136,84894.56065259658
2137,114023.3701411984
2138,136293.4256052961
2139,152513.1957209464
2140,135825.3872997663
2141,133240.73760551267
2142,140122.04280926703
2143,146117.2823527616
2144,113790.31729362671
2145,134720.95959721095
2146,145321.96227802098
2147,160075.76312929305
2148,128430.57004303345
2149,135459.22345556933
2150,223234.13426267428
2151,147417.59110107372
2152,163184.11976058502
2153,153859.95957201574
2154,107789.64962408919
2155,124829.92028107341
2156,214505.40501781166
2157,246327.51550601376
2158,232122.79582362596
2159,215046.85626953992
2160,174824.40534965217
2161,249358.5961903014
2162,451169.77300166077
2163,340186.44906723936
2164,243548.11226178403
2165,170952.7873957525
2166,144892.15102301055
2167,205588.02355097886
2168,210511.69878901375
2169,196452.90626573708
2170,216924.54506259816
2171,142025.3378789691
2172,138079.46133238802
2173,155606.85513541315
2174,241382.7807414682
2175,307757.2682907396
2176,320738.12398847955
2177,260769.76848457495
2178,216747.45764639796
2179,144342.44057789512
2180,172292.26922479097
2181,195125.6054725536
2182,225356.03008644612
2183,192507.32920218748
2184,137594.4934110494
2185,129683.01859992134
2186,147922.95733790795
2187,147383.19508009648
2188,158243.81462290985
2189,175003.89248573137
2190,85594.16589593822
2191,89364.47880494976
2192,94749.26332972375
2193,92752.40714407351
2194,97919.57800739864
2195,115010.37105620281
2196,112353.55692620727
2197,109166.33990043377
2198,159530.514757238
2199,160752.67304632775
2200,132978.9673407941
2201,127725.74917922624
2202,190783.84490027095
2203,159545.93516337333
2204,169322.63157999786
2205,118497.5156170119
2206,128114.76617942
2207,218605.3295070887
2208,231278.90493593868
2209,187594.40578035807
2210,112293.37722584301
2211,110428.4002568962
2212,107666.51283000057
2213,103147.7631706998
2214,143085.778924965
2215,102024.89806474959
2216,146718.5501832069
2217,69201.00263539545
2218,86718.20707593349
2219,64269.40263918457
2220,69093.03310155486
2221,322840.9352845075
2222,265470.24065420555
2223,269861.4939152634
2224,222939.54410070658
2225,133090.92200864764
2226,172945.92237175652
2227,200789.45722304092
2228,272641.8299337676
2229,233337.56062198197
2230,160594.59555791944
2231,218600.96523405236
2232,177039.94908641957
2233,172913.3719541411
2234,233453.44572018355
2235,195562.0433141713
2236,258857.6216641598
2237,346378.46097431704
2238,204967.5794437233
2239,118008.44316350095
2240,164684.90648947412
2241,153576.73569067367
2242,137715.97076014424
2243,131737.44149917396
2244,92796.56996615403
2245,92165.05100400504
2246,143799.20708227935
2247,98660.84660299186
2248,124242.15551256915
2249,125173.3929586336
2250,138458.8779622331
2251,115785.91885949453
2252,176900.93642928323
2253,155109.85819852387
2254,178753.07885104683
2255,193287.5710532127
2256,179444.08863761253
2257,192279.3568319317
2258,175357.19444997306
2259,178037.1082217533
2260,147143.07865440793
2261,186180.2692690361
2262,208254.39247538368
2263,329702.42055023153
2264,431927.38444185536
2265,163880.48733821762
2266,279873.70134228945
2267,329187.0064358076
2268,361733.2197712778
2269,165728.25451510854
2270,177511.3856375892
2271,251228.13129488294
2272,201257.25044248678
2273,165403.763706304
2274,172206.3384068571
2275,159881.29189740212
2276,160449.69999029362
2277,182122.97520106708
2278,158278.7071924291
2279,123654.79408954855
2280,116959.20154496572
2281,173679.74596190694
2282,172632.30172145405
2283,95057.0353552925
2284,106982.79939395678
2285,152522.85414452874
2286,128918.13120153002
2287,338079.74207844294
2288,279359.7703384598
2289,364217.6437222043
2290,436475.2590624292
2291,313253.85568871757
2292,399878.83071798657
2293,464190.0364239736
2294,386700.5180923242
2295,457575.7710716263
2296,276006.01667852
2297,317220.73177600454
2298,324973.69635382574
2299,355381.59668982105
2300,319985.078497716
2301,287009.29061346
2302,241781.5835980215
2303,242237.18340648938
2304,243401.3743100528
2305,181675.22527452756
2306,183210.68533462042
2307,183815.65333843956
2308,221129.16916688703
2309,283498.7154873983
2310,223218.39753184258
2311,195375.4625342642
2312,172303.93097311386
2313,174099.78168749937
2314,173031.54814533808
2315,172252.730630094
2316,185699.33730908902
2317,178242.51155946447
2318,172413.6196906713
2319,175219.37609449218
2320,178848.9347236818
2321,237531.60258251417
2322,167263.49925224745
2323,183688.75187974927
2324,164874.41724490369
2325,224620.86965657724
2326,167356.38465712528
2327,213925.55934234854
2328,219424.44500598754
2329,182850.72281659563
2330,178332.16305452966
2331,343137.0365816611
2332,405462.75785499724
2333,305018.4805003688
2334,262930.1771964216
2335,260952.2327607147
2336,322798.7872106856
2337,197715.81793108006
2338,279628.03721905616
2339,233294.42920629872
2340,369053.3268673946
2341,222551.45318323153
2342,233945.1007445099
2343,225687.6164312721
2344,241824.76935033032
2345,245812.79179847598
2346,209961.9803828915
2347,190163.901515189
2348,227254.0891720606
2349,155831.94794319713
2350,285163.1253393278
2351,252400.787033106
2352,238127.19909294968
2353,194806.7207782965
2354,125364.720979601
2355,156790.29816879384
2356,151176.24219266349
2357,198052.73292680705
2358,194755.11741415155
2359,123886.20837294932
2360,118536.04743039633
2361,137818.5842210723
2362,267455.2723508326
2363,139080.73803637864
2364,150160.43796519784
2365,216649.70563053415
2366,188691.6753983467
2367,222999.5727171041
2368,201423.0950216848
2369,221948.770556839
2370,171392.01172364288
2371,169686.6207630325
2372,162220.3621831255
2373,265814.14792873693
2374,286331.66357948957
2375,238693.97718193106
2376,264881.1968962056
2377,326503.38118143013
2378,138085.06653848718
2379,193901.9119375683
2380,146198.27750957612
2381,161657.3802483444
2382,184550.7267007731
2383,218268.6999310678
2384,239168.32277631757
2385,150568.7912037045
2386,141383.23367563816
2387,136187.63183002404
2388,100762.09379069296
2389,127704.05253245264
2390,137944.85554853582
2391,134303.6504045531
2392,114938.89579939733
2393,163860.4555075963
2394,142425.69578460473
2395,188459.48458105503
2396,146147.20914334682
2397,201167.60417253253
2398,123963.58478012923
2399,63845.155824261215
2400,61084.900635163875
2401,117543.61583315737
2402,136410.93452076835
2403,134137.26756793848
2404,149584.2514901258
2405,162211.15039120772
2406,134501.43912180897
2407,123604.08578903104
2408,138255.14763863175
2409,132588.5991213224
2410,163562.67758734518
2411,123272.02292036822
2412,160955.55750726452
2413,139976.12339009912
2414,129695.52817853083
2415,132228.3702645582
2416,128876.77015276613
2417,130656.28738163029
2418,124195.38800170473
2419,131147.6409035302
2420,125754.10668246669
2421,151568.68130608962
2422,120179.05260160482
2423,125017.94565846362
2424,147029.71938436586
2425,164221.4604603053
2426,121380.81647150913
2427,132432.9883400236
2428,167104.39735014504
2429,116141.87380182184
2430,128188.67784252651
2431,110204.13479040783
2432,135785.82913781118
2433,144241.41632135765
2434,146419.45311803985
2435,150153.51717997258
2436,102019.54411073224
2437,108573.95830980818
2438,127564.30348740931
2439,109948.95191501528
2440,125415.98093486679
2441,102117.29629372277
2442,105619.05185966555
2443,113328.84180081486
2444,126034.0624209724
2445,92717.26226059569
2446,131407.6610269462
2447,204649.66570821972
2448,141602.06118366355
2449,114532.91117655786
2450,147015.43683123263
2451,124421.63959218441
2452,207511.87036108517
2453,98009.59116298714
2454,124437.46827627803
2455,103008.8227497789
2456,135330.83484065908
2457,117929.86040224686
2458,108220.1988958099
2459,112204.20510369433
2460,139756.1269010444
2461,116895.60095837353
2462,133324.70356013923
2463,119561.50782411103
2464,142929.44257481073
2465,135302.05709656898
2466,121022.9337445912
2467,164780.5979603986
2468,93687.96915938095
2469,93187.79099409383
2470,171874.18950352585
2471,193825.38502632553
2472,163704.99187093522
2473,118150.99844878567
2474,99342.20382732288
2475,231938.20183181684
2476,115771.23058145937
2477,132487.5887344432
2478,157678.4672594293
2479,109805.77458308206
2480,136547.23838845667
2481,121402.67579578717
2482,134870.29956878064
2483,117705.96650225317
2484,122846.86707407236
2485,123050.65235710806
2486,149576.3918407868
2487,173707.41023579275
2488,162939.74678702353
2489,145080.39046643014
2490,150092.86231655
2491,88350.95449386441
2492,175449.796142398
2493,142418.46022767734
2494,163170.34974676726
2495,100106.05978522562
2496,212063.15915771134
2497,145079.1069713924
2498,116019.8691332852
2499,89172.3119131645
2500,128287.43368110593
2501,133194.86191516693
2502,142745.48400696836
2503,109519.77747004856
2504,184891.90618625455
2505,218219.88561460274
2506,258256.4660264475
2507,294503.16323313315
2508,255628.16100619145
2509,226628.70334226618
2510,226699.5850055197
2511,187622.63191560365
2512,217541.6094488793
2513,215814.75967510216
2514,224798.05699759236
2515,147546.4797289199
2516,157480.85357376502
2517,131709.90100217465
2518,143597.04149840504
2519,227530.1990581638
2520,209932.400855721
2521,193879.5806986651
2522,219279.2210174109
2523,133422.44093335303
2524,135409.1412543938
2525,142941.3472359799
2526,139187.62966455266
2527,112479.82985419576
2528,129603.91863442681
2529,130273.92924677666
2530,110325.80076530298
2531,244214.60846950643
2532,233577.2169828874
2533,199324.54340671626
2534,237789.80851296827
2535,294301.3943751511
2536,224706.44737359596
2537,219663.23982504898
2538,187383.31629123824
2539,191766.1677784242
2540,171964.3965144033
2541,181770.92103740814
2542,165903.67173733097
2543,131107.125470373
2544,128793.43888026192
2545,131846.12834669574
2546,147496.02648725818
2547,135086.43065843137
2548,147319.21866337574
2549,163541.9297511785
2550,302481.67375965044
2551,137419.92245518288
2552,113281.37128357148
2553,88540.75656852282
2554,108821.9893149481
2555,101593.36741799567
2556,109908.20298923319
2557,118442.53555385205
2558,151470.94971314754
2559,133906.1763228964
2560,125922.60888781966
2561,152523.51202433516
2562,130692.59628690153
2563,144383.46460774678
2564,165830.1642541985
2565,128058.30076664037
2566,134228.66916405558
2567,135158.76030634454
2568,175350.84635786273
2569,186131.12365670572
2570,110286.30662197934
2571,156393.74893628625
2572,183973.62448508936
2573,237647.77274560469
2574,265684.3577755354
2575,123552.01558024742
2576,129156.47252204095
2577,146826.33680371073
2578,96542.43610501234
2579,73562.24162176778
2580,124777.04605317539
2581,128261.42155579793
2582,108922.1940967532
2583,270436.07516096585
2584,163437.6876913205
2585,177321.63330719905
2586,205800.8136350667
2587,202730.50441049415
2588,153152.865883729
2589,145400.86927871226
2590,229224.81768136006
2591,198221.78175439982
2592,234259.41973477404
2593,253051.90421516052
2594,181931.8430684099
2595,206113.73129797328
2596,323176.32907215896
2597,175742.03394927806
2598,273465.6919089473
2599,318859.9491280445
2600,140612.91326996993
2601,126540.2297473045
2602,86438.2239290563
2603,92229.8626490117
2604,83051.90818396537
2605,81270.42529601995
2606,144838.2983211205
2607,175708.57687286113
2608,199108.7645712411
2609,161500.38285984096
2610,117498.22610474327
2611,140717.75721911754
2612,155640.96459021332
2613,128474.77365554542
2614,120874.41129463864
2615,153125.3302572485
2616,136218.61613966405
2617,170564.58026962925
2618,169383.85240151262
2619,217186.4056890056
2620,184971.60525528155
2621,184262.73289850843
2622,184507.06527252056
2623,247965.1575965631
2624,273628.8553589766
2625,314897.0447502659
2626,165037.36033811528
2627,184654.58921791974
2628,415034.21625680616
2629,486851.24013915943
2630,335841.9736980633
2631,444096.57231274905
2632,401330.1154347245
2633,303009.2194577873
2634,375409.6894643766
2635,149890.03378069887
2636,185058.4875625716
2637,157580.4834064774
2638,256255.55037980367
2639,181772.47527914474
2640,153000.1579766145
2641,106217.67886092635
2642,183971.21257881253
2643,102235.56986499311
2644,131229.55829043034
2645,94019.23677820373
2646,91568.21752580385
2647,98039.47391299458
2648,137267.77957926848
2649,142437.9980816235
2650,156158.376502634
2651,154101.31162361594
2652,432894.0198315222
2653,243528.2435467106
2654,254547.49053819894
2655,355475.9737648615
2656,320623.2616160789
2657,315073.6768968546
2658,285582.02388456947
2659,288818.5153231956
2660,316651.11636203085
2661,326034.4920191349
2662,337356.3809912429
2663,269891.18787708686
2664,281739.01047583565
2665,314584.16629613907
2666,283411.70430573804
2667,169234.19585213854
2668,177779.73616782593
2669,174596.27855035607
2670,287543.35858891526
2671,181229.79367051224
2672,185216.88698061655
2673,203933.548610612
2674,201439.38859454816
2675,169598.13907104614
2676,188882.73221616432
2677,199119.28722185502
2678,268196.64350404975
2679,278381.62236015644
2680,279030.37432653183
2681,412304.57385787496
2682,316983.8748286767
2683,501969.3367962662
2684,302482.743289556
2685,330514.51503872115
2686,261035.1802849946
2687,322691.68252558063
2688,227248.54263108014
2689,205239.83488579516
2690,477651.4858620019
2691,185228.21172136636
2692,127813.3585909689
2693,192227.48275207556
2694,125090.74258286192
2695,191417.10786846458
2696,188847.86916386656
2697,187940.57279169373
2698,194887.5947716417
2699,180130.97553140798
2700,163890.2456406631
2701,149610.40053575262
2702,114761.346599331
2703,129979.28895212052
2704,142922.0136002109
2705,127081.26279724886
2706,119687.69199508023
2707,125087.47029492918
2708,135332.36512814762
2709,113428.49711363284
2710,124597.74089182694
2711,282321.45348354947
2712,350307.40038183227
2713,180665.07771709573
2714,148905.34237340186
2715,172386.1012117907
2716,170576.88813069524
2717,183539.74855471967
2718,229352.9102540798
2719,158730.57410042934
2720,164793.90273935228
2721,143756.80724774633
2722,163874.5849462501
2723,142770.84111604266
2724,129774.29006548662
2725,137381.54976600496
2726,149156.92555967794
2727,161845.404197295
2728,164697.2294517346
2729,153961.83174363387
2730,147534.92859903447
2731,118072.46290775032
2732,119632.34058896848
2733,162393.3421319052
2734,138270.74573502134
2735,131969.32038613077
